strategy_equity,spy_equity
156559.81365517483,68164.40167954509
157159.4972672988,67902.37353750152
156943.03957613127,67566.00666507699
156941.71576448047,67832.17083541672
154612.03161632415,66215.7440816607
154122.95999591073,65980.65598473382
154076.3659484331,65364.2918556744
154199.9959624488,67815.70843327655
154175.06759439522,69756.38873996645
155273.65850876065,69915.79203736308
155160.18364997397,67471.11298216043
156192.15283262386,70504.8658091396
156056.3234727272,69711.12422481817
155920.04729491903,64926.38240065117
155775.97260858287,66136.17893598818
155207.16699739697,61657.23592809373
153133.03187486302,60198.73227911247
153449.02880969984,57676.813966461224
153056.06286878287,58299.23915593267
152857.1638965406,58617.135204262304
153428.8845684281,61130.32270473195
153930.15019855305,59488.58429384362
154353.64626609712,60761.88599239196
153409.82844761905,60730.575207150425
154248.71784804677,60909.59493109752
153625.43696687606,65158.75682789033
153738.13953694724,65322.28461243404
153940.11124081103,67915.92919981356
154101.46937608143,64226.170003462816
154224.2938162403,69396.0208261808
154384.04851821758,70079.34378965138
155145.6705532884,67430.26647747426
155560.1510923247,68216.30193813052
155632.2701558499,67347.25347748269
155602.33174486135,67835.2170397542
155729.81044004066,71713.75198126181
156469.38903594794,73583.10373814423
156241.57956160465,75461.00473819204
156932.33032746008,75680.5953649004
159753.9930781715,75816.23283909509
158703.5772761872,73582.27804243632
159795.19701924475,74497.50687908124
161103.1212150894,73886.69412923466
159632.7467074294,72120.4914277445
160122.24104501924,72923.6886983849
160717.98180065813,73752.44693848361
163554.35296296026,72694.0687770287
162940.21090616443,71570.93506412565
164620.4646430453,69169.43613379155
163803.75433744356,71609.49150634024
165672.2234809835,68841.26451992142
165690.3203202471,65139.83523723157
166895.51264315846,65627.08647982814
167204.5391716715,62997.99100195496
168804.85713923996,62374.76773860251
169601.6800296158,62941.621064100706
165674.73621621114,65655.8698592505
166484.53953630215,65297.2104203229
168835.04670365763,64597.60911592537
167236.3889608758,64235.05572076553
164356.21978222707,62163.53946874723
165216.27537461615,62345.90996929586
165149.04625336864,60010.99125961111
166083.20881258658,56897.69215110012
168060.11246016892,54098.922234606594
166665.97861508222,54324.05115408264
165316.6920026123,55097.65376951835
166264.3578259398,50042.54154339861
168776.04309506743,49511.359944934346
169891.0345857723,54143.18827639359
169531.76494765596,51441.64769873466
168845.15034216674,52198.02958756424
169266.94547726066,52926.00404228692
168786.51350075984,53262.33690293894
168930.97339367034,54219.83739258035
169433.29898473353,58245.04020077119
169979.7803396314,57361.32083203841
169271.68153130953,58293.695556097126
168622.93906858415,56839.46310725823
168955.24349283543,57865.97738926816
169433.22682954848,59957.33792813521
169886.85382691034,61123.48022036819
170252.57767730948,61704.24993568677
170665.91255625762,64147.38961548261
171835.8307701583,66241.21783997747
171839.28740452477,65829.2543775014
172720.8317199675,66770.75729859371
173225.4255378429,65400.75603571637
170995.86022467894,67592.15309032972
169661.91334123106,69020.22394318787
171219.6649531431,71805.85950429627
173007.4041848922,69430.14916444948
171644.8166901632,72308.61598698446
173521.51021115217,72421.56876820778
173894.5690215508,68418.4118424879
172442.2493535814,69147.74122535792
171077.93012766296,69814.41402670027
171814.85604242035,70131.21241400113
172940.65983491525,71616.51221202838
171741.6900698597,69830.32368794922
172327.99324006986,69629.11038226902
171941.99105176984,68961.77359249975
172168.9823954033,67707.60521569948
171912.28134355423,68325.98380921762
169156.74614471997,70456.00188453274
169934.36403118292,69874.93386808776
169348.5997907085,70626.8011115943
170932.26353920955,71845.7879551543
173243.32059930707,71353.17100326413
173170.50481195492,71560.90645671499
172680.24278927062,70027.18813856038
171028.00319908824,72296.17533203651
169284.66775390113,71181.68305647896
170282.8475124947,72322.98401691235
170677.26045257138,72312.017165437
172522.26898603395,71645.39486212381
171835.63313718376,70981.0508797312
169778.37743716716,73125.25674839428
169520.4135414096,74793.35124891838
170426.03272596173,74105.0340639941
170105.71735593773,70401.09864766453
170591.69879206162,72904.9593231883
169591.8148873609,73371.54988272388
169615.31060939148,72652.34571024457
171827.96975516595,72352.3126583404
172852.88584108138,72283.99332025035
173763.13832955604,72250.12311217908
173050.06898956656,69423.84277043767
171569.7765160173,70661.21289301658
173101.0615992276,71442.28466888331
174681.51679557026,71642.93098786239
175101.19356500887,74008.50494761532
176032.66211067553,72624.09141865668
177309.51091300094,69008.32799308431
177080.76593405608,68037.6025855715
174105.80206862022,67280.9924198154
172733.873828119,68830.59708837712
170579.54453165756,69168.56121302187
169198.52333503187,71978.85525249202
169452.9736714608,71260.06801512351
170193.70029655268,68285.23472877212
171273.0759914108,66681.9491757857
171955.95486156605,65941.70777271342
173641.36513819214,65858.6550897691
173460.34976293994,66799.22287691837
174989.2653619941,66191.34357164094
175189.74376586196,66565.49057964761
176206.9525155658,66590.33873299095
175255.5681616729,66101.53226121912
175569.79979388733,65729.89888161332
173829.4550842798,65636.62809476166
174403.45382272094,65646.43383967018
173558.60812154337,65441.84636005599
175724.3416636492,65653.6820198513
175229.89859325695,65889.2858004658
175296.15156506008,65824.93127095007
175649.30356275509,66466.68896763472
175270.22053531947,66548.78219427596
174900.46566685216,66411.25262731421
175388.28126233866,66598.49616150204
174905.61498116518,66417.58069653217
174967.8413667308,66905.34335224303
174721.0727752424,66043.88781691884
175405.15275760615,66789.71735274426
174854.5889842885,67565.96498024621
174941.38873175305,68335.23389494843
174552.51645458996,68715.3141835946
174290.2090249237,68466.32546090207
174227.9362408298,68767.77650321854
174429.7307480207,68904.55527917932
175032.36224811096,69453.39143853614
174918.72850280095,69340.69140009537
175440.84239833723,69421.63824802705
175348.85237947266,69599.35494508597
175120.6095961614,69403.71070799956
175407.62418484074,69249.34780944785
177042.82567560513,69994.37892621449
176318.38627827092,69522.58167088412
176844.13663639192,69516.28536191741
176968.41728276428,69779.99440226375
177705.88949957723,70038.52357558857
177073.04227324045,70455.80063524458
176134.8344547386,70223.36144572338
175625.45496407835,70807.69019205416
175821.4472478023,70415.76960761553
174546.5918619325,69345.7518448013
174020.60725424436,69502.12181839353
173730.62107992382,69114.23465398166
173092.73037762547,69257.29788302048
171979.74991202325,69080.07727340612
172845.8283107301,68872.9764674477
172834.509632207,68391.93643886728
172727.02001892592,68805.7407718592
173272.1959032573,68495.67963571001
173458.14189316306,67660.84709335839
173332.17650604722,67380.33459700922
172833.83374388545,66980.6171368589
172281.2205540447,66883.46179280872
171880.60534459492,66795.17241901044
172233.2854567466,66775.65250710596
172235.71617451042,66612.08389035858
171952.83551506166,66262.22706646375
171948.0083230503,65516.7761497574
172189.30936392155,66082.69321097388
172385.58154695324,65396.04846654702
172025.29445325857,66073.2926483365
171967.24581628217,65722.33047041374
171843.95089665582,65978.92984584559
172500.65519445896,66354.67904688406
173110.46549502577,66011.36632790639
172922.81499365,65939.9252564186
173238.9783155122,65452.9916995648
173311.7936579485,65420.438337996326
173053.3035259712,64438.50237828147
172778.95505981782,64357.64867343272
172379.88005034928,64050.9455555621
172569.35943250443,63889.20614461627
172193.55797486342,64201.2875151151
171870.8717785392,63419.99644220244
171595.2733643234,63497.942414232035
172150.7191521276,63292.598303180646
171734.57344156757,63353.13842229304
171389.60608750166,63825.45498527832
171697.86253505384,64314.81630340713
171692.06284556913,64201.363027702726
171574.23299801833,64596.62823031992
171457.34662246806,64886.14718145135
171966.24703126508,65087.805648676076
171387.0503819889,64866.92857522398
171607.37307717284,64944.24599283974
171621.47715039455,64978.550267012404
171726.44102815006,64895.27018421667
171765.12944242472,65599.0549860676
171420.74448405602,65707.43307883594
170905.7233699811,66203.09621998083
170972.9603880856,65640.54194031263
170949.6113081562,65745.22267478605
170811.2209578598,65732.51234661258
170643.12748943947,65845.00936669535
170788.53703193192,65103.69090129875
171120.83318549214,64604.67888330089
171406.5225831056,64474.94472724269
171531.82360646827,64729.419063229565
171263.3225067235,64474.66087484441
171116.6362459324,63943.17007175033
171201.9135088392,63999.40855120489
171480.4970230678,64284.31835293796
171374.49840132106,63851.53725599353
172154.67983893558,63335.0318692433
172235.2515076433,63352.95729350957
171625.65233951542,63651.91646114271
171928.55799482818,63314.05569193423
172384.91005371395,63471.10203821262
172053.32019105207,63019.68857336642
171886.37188159808,63507.548275958434
172163.98915418642,63174.49054364227
172225.5348005254,63205.751153320845
172520.9105188925,63527.65414388539
173432.8939835847,63146.88039689775
172815.07819755317,64089.64010545033
172744.87865874413,63688.592869832675
173379.5998556749,63666.554579873606
175304.4333967228,62970.33348126441
176256.4485478918,63363.44590046519
176709.46209212224,62966.89678805215
175841.81595425404,63108.634364598925
176577.83225568445,63455.188285569144
177214.12686506123,63421.7869897491
177474.86520700008,62884.56881328794
179030.5834765149,62881.082560355
178067.36324305195,62338.63347510531
178815.23729662396,62245.861196681784
177666.02957161822,62616.839240762376
178518.5813880169,62880.6711595125
178177.42762679976,62359.38489155562
178432.52174285174,62327.92133460451
180218.51792654194,63302.33932111179
179510.3288718336,63066.67906623193
178353.06697384326,63281.581692281376
177899.61105766322,63389.370368771335
178584.03124234005,62847.331289963506
178919.33675214407,64506.99057132666
179482.07541954034,65050.55473068389
179665.3719749041,64697.38720213612
180182.33533723024,64571.12922965733
179199.09574970775,64544.91216326915
180053.38538028015,64604.9746952404
180012.44344192836,64616.736826753695
179823.22313215266,64291.746175168606
179768.08920849694,63759.67631027285
179395.04498804867,64252.68877663511
179331.83863524796,64825.4971379669
178952.6961571513,64954.19847286179
181233.02567808476,64994.27141599344
179770.51389794706,64967.31852069822
181555.87779757264,64330.78425841281
181684.64528185586,64457.775597877575
180843.60808962933,65177.54994022403
181271.88664632427,65251.31771142239
181207.28609508378,65734.36675666699
180787.2213560166,65109.96483687588
181315.58091213004,65256.66197445666
180256.18872323754,65048.67253355338
179638.20289063957,64333.5158364154
178293.105914044,64847.389135999765
177780.27066652404,64853.8213938189
178830.52208941142,64689.09366601804
178827.32618304496,65221.15187468809
178513.31851426573,65218.70998436606
178563.88581095834,64766.17098626669
179791.0452391645,66061.63521694735
179970.03025869056,65241.46133103047
181584.46053165672,64808.59334111376
181956.3458204416,64895.52166730764
182870.32794091405,64464.72918647033
184098.7722951801,64686.52046502741
184708.19246700735,64813.010393708835
184289.86543001997,64642.66524365017
185458.7059578736,64559.85692568043
186923.9218132921,64377.62692031419
187009.1911099894,64936.99253272635
186587.886551902,65107.07076468313
187436.79668640095,65436.240980147806
188542.4262286853,64337.16342901066
187537.85068855147,63489.83553418032
186644.10630771657,63341.90316501228
186750.30427585737,62804.15669160708
186110.09754378317,63512.50735691733
185928.3933322713,63001.20949684176
184224.43048034003,63598.53365581136
184282.15568346478,63595.22158816624
184591.66626930202,64259.83367096371
185723.8863658586,64055.626156818355
186509.38052181594,63594.78532993524
185290.31746069234,63337.60079203577
186125.907811446,63432.31420332028
186346.74658333286,63166.46159979775
185918.7785586495,63248.699903114284
185035.0192658806,63642.181236659104
184397.8997916286,63385.075950411294
183421.12163292206,63118.133191870096
184194.59976875802,63223.77747445252
184623.84962195513,62863.36768704787
185289.12369052245,63057.470083787906
186005.94660100728,63090.758195112176
185299.77693036653,63177.255743539004
185518.23290051013,63467.585428480364
183115.4223616306,62854.84859845507
183034.81883333402,62361.185990036705
182450.81050911467,61895.5376877931
182566.4497417274,61245.98439162633
183285.26641488535,61363.86766926052
184178.22961837266,60779.84531588578
184295.97098535442,61440.307984516265
183977.55713106683,61765.85125360459
183414.09362324286,61199.8459259359
183597.383853122,61477.264538201714
184098.42551832314,61315.020033379355
184126.30015422893,61926.774511381256
185317.970274357,62138.87816458902
185462.08062421228,61884.42465064264
185352.18971439783,62141.172004818465
185191.10416729422,62330.996351952206
185385.95177739035,62326.88764902801
185996.36927425256,62085.4852996696
185823.48346511123,61529.74208631106
186309.258553447,62043.29349085234
186320.54319617752,62278.000558968524
186433.24755332066,63579.163046387
186781.89486863924,63215.52046102601
186264.9144137799,63273.59143768663
186273.25268000772,63700.31501419352
187329.59064768063,64526.028355216644
187309.30074882874,64046.81292095993
188427.0658446765,63773.076161936835
186522.60256001216,63152.43833254735
186324.68594372537,63484.89547203949
186062.7236530094,63223.52473067494
186076.9522891089,63525.83414441263
187304.13504687257,63700.7189227754
187683.53938980785,63727.91328506456
187712.75180184873,62637.97955119297
189117.04009248826,62510.584581940246
188900.5512586143,62820.97384429476
189635.65242605604,62018.01948968852
189289.58447548674,61930.74457406012
189128.0013844893,62367.91026306381
189148.38689596156,62666.47872750838
188742.58716991908,62338.61814841748
188947.20158953464,62161.80476934393
189667.2331537444,62102.676202802875
189181.36920008127,62302.83405094992
190626.61446957334,62444.89544768229
190803.30300032377,62430.00849192026
190553.34053905425,62261.06752217333
189173.7722429137,62121.18463223206
188809.88550193232,62132.53870472334
189464.72862785033,61526.238500854866
188875.81102563147,61934.224676668804
187368.40209488466,61868.81088899262
187608.64681855717,61882.33622449032
187728.2973111967,61383.24556303242
187991.8128087067,61777.73200471951
188387.07297807824,61951.33593553425
188966.8962810015,62212.1949521251
188117.24436179275,62676.460777820765
189897.40721536594,63045.82875423619
190404.33812531352,63073.99778192625
190457.02756445028,62887.28639534581
189681.15908062801,62548.01640924076
189797.99126767748,62683.05046510534
189955.2321815726,62824.64710132747
190133.45819204618,63635.04865768028
190576.6599764524,63477.316627361426
191041.42032118276,63471.54379740817
192210.7890271087,63536.06566674179
194517.54827589807,64043.526731375656
193573.98720980424,63435.2801564268
193930.2979054022,63944.058648853585
195365.79442443405,63373.75853948918
195006.1300812357,62994.70033040131
194843.584327758,63541.17130921603
195438.58686042787,62914.80989156654
195382.85806013498,62519.54974797673
196311.38654873517,62063.756799723335
197245.11664098277,61732.33205216314
196125.99771172093,61783.48054827915
194612.48707608154,61495.03059927573
194927.12217628342,62110.00820558935
194800.9736413292,61645.91186700275
194661.09425711064,62224.56416936591
196270.53091822495,62482.18424247044
196564.96572442102,62400.39390898985
197163.12333399316,62419.98222857573
196510.39741751825,62721.53541427916
196716.94997506816,63242.54614616601
196249.45147705483,63284.093556424836
196781.79225512236,63887.91183362451
197158.52744703073,63873.26130075773
196451.5883848751,63276.91122928245
196446.13125512513,63772.01541062174
198395.25696115353,63958.653754102714
197084.58295154024,63418.92145915342
196531.76747916883,63851.28801686371
195289.50487215226,64338.169723876505
193903.3894813336,65079.88896830931
200160.973365846,65113.64484746659
197127.32135353918,57291.65652124964
188800.96159631808,46079.77561888077
191012.89123945625,43345.08085487012
193185.2143034242,32908.544653026496
197483.3680712843,29765.089463457367
197592.9103558154,37487.35407400329
198074.86725613728,44792.84029037982
201152.85117991507,32400.088718385185
200993.96188194246,44397.16693450334
202580.03271306772,46714.100502520196
203034.52315897704,64415.497808110435
205177.67668102504,67942.27331866209
209432.69288161816,126948.60403647476
211028.2976527979,222702.79787901527
208339.1692574046,299201.95827160345
212162.95615294573,294903.65905718383
214689.6974433146,500547.16794384475
216699.43036317735,371308.5318398916
219409.51501172647,456834.13039599516
228331.67230449314,561707.2981957094
226578.46195242926,364282.498197051
229099.83467234057,421596.5208597486
229910.72459822695,429593.23830068856
230864.8609744294,440571.0302904432
231444.46687952982,445175.13427804527
231469.86515959477,444890.78702324966
231496.7324472569,467312.80216534354
231686.4783226762,444822.72285469086
231483.90440638992,438493.56925984117
231467.24304405032,443008.02577941096
231394.15168967383,447891.34909275436
231392.2774617636,448508.319099422
231308.70801306577,461546.0890632188
231457.58683661232,460315.31981345505
231740.52997296667,471191.77638980607
232010.6593323387,470665.55722001195
231422.00557755446,463246.30802061345
231723.34238149427,459577.8915288753
231838.45840039875,447940.6956298942
231981.68126869033,446828.1172402812
232660.67721092547,444534.4005716177
233218.7678274796,446356.19771257497
233104.67844065587,460737.3667491509
232706.66912940508,461198.5801719572
232343.27535841113,465552.6656916167
231658.58460883607,471246.78438694467
231650.66728746123,477151.95827012416
231461.80879691505,482913.5771440555
231590.19724672663,491212.5339600105
231516.61319842126,485330.98177789646
231327.0269491292,486250.2971885947
232132.73167429527,489213.2197787968
232122.5424278882,493664.4219757449
231970.8198786815,503510.4622062291
232171.16041608324,522666.01045254443
231836.54078525506,520396.5733369695
231836.08277161486,526587.0199211393
231384.62409817483,534085.0467140599
231737.25585361998,533546.9623095567
232893.85130307567,531814.0509788758
233468.8821547628,540026.8905742631
233775.59158130514,543956.9211743859
233886.24481943465,532248.2320604121
234101.61446141463,532986.2370878014
233955.13501082893,537928.4210234844
233849.15697716412,542188.3379794067
233908.89068757617,539890.4915675147
234365.74701378355,536142.8651213411
234350.37250802742,531865.3916522786
233977.05409856408,544265.0422612329
233775.01325015898,541111.3488280503
233896.04365604752,540658.6899786313
232984.72065544993,535720.0622231645
233086.92526704012,537626.6873269248
233384.5706740427,539761.7118039837
234165.135178743,538848.1389464658
234140.91834707165,535206.2328461151
234309.15058238344,528426.6739193252
234968.46535687623,529560.2188668906
235485.52544350835,537091.99379495
235085.39538906835,541031.9465390632
235287.617782788,545904.7068336689
235617.40182119395,542154.7089801636
235809.34202079297,539660.6057009387
236354.1600560919,534582.8098543885
236551.73126296827,541635.1926316284
236829.05484540656,541709.7513418202
236874.4333031318,545629.9460714741
236422.7662369925,545188.5356966588
236570.62285885247,535269.0959343418
237132.32831066204,530173.5182575672
237946.87776580808,529643.0193521135
237549.85036514763,528723.6975453875
237622.01754699385,526715.2518991142
237128.17393206334,526917.9808787309
237346.1526391733,531531.4147480982
237385.0096356862,519229.5861597798
236957.71152348563,511165.4458202733
237372.19260204904,513536.2061403219
237909.3623459536,504108.84515775053
237914.3466875837,501195.3529242023
237342.58991466343,502908.3302428007
238261.19197519458,496145.86351521243
238184.12705501704,489412.12918190385
238258.42008760394,495625.3827475205
238864.15924222628,499107.94171258487
237976.06573321327,494320.1830297378
238816.77332981222,490285.13334712
238860.32670394809,490401.71335750935
238867.75202709375,498301.6169574153
239405.37906827408,500557.78210378543
239388.44782659612,499201.1931593082
239991.89944953486,504305.6511749817
240048.35872230894,502976.5930208625
240339.95401639925,506880.6955001318
239931.24307181497,509845.33155226544
240158.26561149122,512085.9271884072
240174.9310378371,510340.69899797806
240566.77062175583,519535.9378129542
240775.17889845755,519261.3078911566
241371.4892328099,513111.07314994687
242407.1737033546,507889.95513881295
242309.92608203145,513614.5311055178
241686.76887890248,510227.8266115634
242342.705732033,507620.1965083145
243322.65641626384,513236.5469362562
243593.27988166187,517693.40563623497
242892.5583634482,519884.4629893836
243644.2276765241,517831.19650447025
243185.32332030477,517308.3558875878
244188.55392096296,524815.3282049387
244266.5689908248,519238.6977779197
242959.70493204545,526690.1395662563
242923.69839613873,519792.3959795747
242557.6899972669,515807.2516393485
242932.42155021173,528747.4891495203
243790.17741835414,536560.7120810893
243098.38390220935,544798.8246725505
242836.3140598928,550106.0273768014
244182.5335011096,550757.5468714403
245995.75624548324,556678.4390146548
247052.89106518665,562577.5251100338
248370.4519172054,556919.3930413672
249985.32750644794,556546.6545017335
251024.70308732032,546676.4248233954
250477.8164762188,539647.4639691248
249774.3583841119,540661.3591695831
250498.47287251122,531273.4899420267
250926.14548642078,539960.4893844145
251378.6921123215,536093.4842582542
252215.91525072264,541697.9660571505
252607.98602660687,539575.3225729
254520.55106755198,538679.2905702342
253512.39317717188,548254.8954908771
254466.10175197292,542596.9063481559
257474.84717115146,553262.8799363283
255781.90877515945,560186.0024117758
255903.0674558194,556772.6584592484
256598.16854962576,563099.3575776685
257034.90877788473,549265.647087916
257163.12732022986,546732.6036086546
256836.6293207737,546415.6293311928
259074.34952569663,548590.7296200618
260551.782172452,544262.1819741426
263135.19134622265,541502.179132346
265001.1496718784,544834.735033443
263844.46008976136,540162.106391085
266688.4990755232,524936.8931783165
266126.1174262279,520741.18600753084
266804.209257437,519894.31435040105
267574.10272774316,519927.4918197358
269606.53462395875,519179.08992131625
269210.59204736963,526516.1383690317
268865.24767378473,539097.0084618187
264597.556381814,543141.0278912087
262890.4105341753,544165.439677952
264584.25339853065,538347.4948819691
261751.97052221757,539342.8122771255
263463.84550603776,542391.1066680886
265441.5028779489,545978.4526436625
264731.2488991833,546017.6960363999
264520.4564368261,549722.9672837097
267756.7665273671,542444.6970442226
264333.5735268141,531449.4793980636
265288.3964926853,536326.2292929245
266461.1854429387,522981.66647497064
264498.02889509784,534986.9221271947
264807.1843900812,544399.0980053404
265586.6464190857,542491.3666455729
265186.69858454895,550511.4866893057
263070.1348406706,555757.8660988297
262918.06491725735,554548.2991019349
262715.8001048654,552729.4136573601
264651.1813382366,560312.4228813105
264733.7738270755,568703.6944630526
265141.26691293746,570136.5988039399
263411.14291180065,575713.0969044835
261356.8012160919,578317.0350021174
261865.40473963288,577910.9479727757
264641.6014951687,573310.3122223183
266191.0214971111,569258.9973591064
266403.0986079518,575739.2700107846
265746.3723007651,584621.6981109633
265978.7283626677,580593.3490819295
269230.8349252567,586815.3399379008
268386.40966438036,599731.4902472734
272136.37505947234,604572.651318067
272032.99762882316,591370.5396751569
271825.1167876811,598722.0404963697
272406.17711705563,608712.589018501
273899.6094344717,610264.5586274256
274173.84440986346,609664.7135821753
276252.03775506397,612054.8255707637
276958.34315871936,606371.3053660502
280088.52277091314,601463.299866451
281135.2863577519,592905.6896084471
282728.81749915745,604165.0092943358
280841.8816151145,594738.9816704941
283890.4148481459,596605.320363911
283098.2178585718,604268.6867865277
281770.69114071294,604925.9852449645
283192.74241540296,603084.5348539553
284219.51740789216,600761.1940897226
287412.5987911214,614064.4915235173
287678.5709102827,616580.2582594798
285606.4444597439,616984.9455934368
283630.20972591115,618736.9911200377
282085.1254348793,619424.1277019773
281566.6886759914,619831.608192689
280073.4605212337,615452.1367888494
279830.65020330664,626963.3384707713
280228.6667218673,626420.0825401058
279333.65617352293,618304.7310998733
282573.06747702364,616997.1076143669
284003.9584195833,619988.5634076721
286318.9844728296,625108.5966700094
287827.0651116779,631024.8528357632
285861.4508992778,640131.0705520359
284729.0980408004,633627.3865757723
286312.25580665556,633812.840225898
287398.4818097572,622958.8934166802
290421.07187246234,634333.3864291308
291419.70837598055,634536.5636550095
294185.2235235364,624626.206908051
297634.967667327,622173.923102677
296505.44435434183,626845.1924375179
301344.8811459674,624920.3771457508
302710.16834441037,626199.1986781843
303292.1841374554,624784.129160398
301865.54548723256,616049.7157932643
300476.22392156423,625072.98372919
304983.2011065605,626369.8366861808
304946.5262299564,628660.7059613367
305733.3464698951,628541.8564868083
305442.55425223184,628095.0026717278
304641.7772281012,625956.4424498732
305039.5942257291,622768.3596792528
306540.751918037,632627.8231453014
306967.3743686956,644371.129245809
306321.06274644344,654091.1468706721
306776.61419499916,645693.7253316676
310701.5173266176,639420.7683127774
310866.91424416215,653340.8245016111
310181.666685088,639452.8144986859
311399.9775832514,642592.0145073227
309138.82500565285,642362.9014861227
311902.9094454864,639130.3468861897
310825.4462476951,643462.2873072204
308359.54633334716,644873.9744835072
308820.5874857416,647461.5474233028
309716.40532108035,646926.9398712855
311587.8263025673,651689.9763490454
312199.913046346,659799.1024730664
308616.52114663046,657262.6763119962
308041.1011370928,660111.2231795082
310415.9414371107,661543.1753009369
309717.28442150936,660338.2668810094
310851.52705056046,670431.2176838106
310825.84481719276,676703.6692944033
315916.2001545602,666857.4101167349
316238.1523390855,676607.7484258043
314772.1220802772,658732.98319303
316205.7608929185,658538.457553332
315834.46742125676,667399.5284593599
316988.015052646,670788.0680680581
317589.25048913475,673944.2515346779
319257.93377887434,663390.3627652625
320737.2076528545,671043.6808950787
323209.8769322783,665908.0725965729
322197.5850072552,669346.6567749806
320635.872464803,674783.1661666903
320226.6846281343,687654.8995777366
320825.5736989677,675120.6801053412
321870.79247410974,698693.5268824344
324787.123345846,691956.8081650073
326939.4575341483,680342.8157221556
328426.5815504148,674603.7214000822
327658.02267329156,677575.8881731689
327309.5009553678,679911.0762658718
326334.9661679148,678939.8745942578
324932.47568152234,674688.3620743572
328530.4029514116,679367.151416183
327043.16947417625,674467.1762530908
328402.64326693123,673409.877122356
326150.8558953054,665205.1438757085
327826.6395141913,660370.9029366025
327090.111876269,654682.6627439032
325930.91441637767,653894.6325680884
325557.07006124395,662482.064425928
327970.1098087089,672246.929829808
326020.784207299,674827.2967394507
325562.02275815286,677678.4443771105
326033.1602632345,673121.2680668117
327651.0722392787,661162.6987589
326745.498829255,656329.7989193539
325442.7545339504,658334.899973637
325427.6223234481,661994.361665755
328449.0099263886,661332.8116319656
329118.96572764247,667353.8601328388
331161.27819274674,681679.2496591898
330839.6307830176,690934.2476119464
330764.35281367355,690592.757599693
330852.75404107856,689275.7072341124
330451.6073380075,690583.4076095438
333148.94142936636,694558.069848152
331556.39311736036,677676.0664328912
327419.18240702664,663465.0913989291
327238.1558507735,670829.7312545561
326821.66300344357,673178.0424467248
326072.4683796285,675039.9118464553
324980.4216684839,668964.2681862594
325879.29621382477,659303.4673314011
324447.6989082861,656014.6426111341
324853.0121186685,660933.3979729629
325692.5525577456,659085.239376489
327148.07063930534,657596.9050805409
326833.6794999092,666352.4657494592
325308.78040794004,650406.4685823348
326830.15530213807,650368.3859623899
326115.2012705291,639991.7542383058
325626.86752708507,619003.4759310788
327718.91746150615,612780.6452507736
330653.56342847756,609877.8005994937
330078.09423993755,606095.4740402105
331485.03288338473,599608.9255161216
332761.73498271574,589864.2068016814
332814.9516981086,600403.5811636198
332084.56452223787,591429.5905037507
330411.2162058825,581895.869204813
332019.7022063413,595232.9243314561
333805.71778653655,602546.6448687001
336738.4292106816,601490.5260982636
336349.5672561944,598997.6950786458
340045.3434552808,592255.9829286891
341678.1660989437,600086.6299593851
341368.611302109,603942.1010643383
340069.9520601429,592759.5763935125
338990.9448641431,586620.7474544662
337963.04212280863,587222.2126370587
337727.6117899164,595963.5983629619
336434.4677720399,591395.5544986153
336405.2824954691,590854.2944340962
335365.06657065306,590652.0278849445
331569.72504932364,587825.1669754928
333835.9544333327,586334.9588500458
335992.64264525304,579268.0268600117
339121.4096847145,575399.6105204255
339775.7731619304,574795.2455497121
339315.47764592414,573594.5004944903
337070.5192056791,571371.5452672157
340317.054926849,576131.6563711497
339643.81073390873,581254.8830818108
341293.00456250383,581718.3012673097
343081.9836153788,577800.3100534915
343903.84203443956,580290.0961580531
340000.3317333311,581451.9500570528
342807.4360812151,583267.3824082483
343905.6478264225,577903.7483492481
346455.3449722096,575213.73630948
344218.4309868856,575046.1453169398
345726.07057057647,588306.5395826086
348959.9224497873,592008.9876703259
345560.3666902593,575926.9540940968
345499.16925979184,592236.4615521756
349452.77352319413,584103.5880729746
354504.1868427471,575748.6471771204
354146.3124645585,574811.3413778855
357119.1600968882,574189.4395749506
357222.44357509987,575306.488296753
358917.1597562016,565578.4203827597
360403.256808863,575475.3506098781
357523.8965784906,575563.7086709442
355059.7414562311,576497.8605449878
356811.4131252393,577007.265349093
355613.9180740148,569685.4334208001
359518.309150678,573707.9743343684
360051.5143393116,587442.8357440474
359845.85022102844,589478.5658545807
361726.58389180386,587115.8061350654
365346.7531891557,590243.9738143433
365463.9004216237,582700.6421101682
364154.0645859365,583494.9530411923
365064.91982192796,585900.111872863
367083.8396988097,580485.5921045671
364358.8102445075,576544.2761568163
367304.24060093454,572694.0184360121
366228.2564611897,574879.7713837754
370804.75030343025,575424.1927461533
369960.6196538356,568130.5018610542
372565.5187130061,558810.8520314102
371956.14318581205,558281.4732166177
375411.3779073303,557959.4298082168
372617.42561565223,560167.0299528323
372651.3537435305,559000.5800523859
377704.9252944611,553626.9959191288
379176.06117332296,554491.1722980025
378552.18991849734,547442.7493459303
381439.54775575065,552477.432398966
383610.4216576178,549102.4619905527
385731.06985797983,550562.4313798276
387626.77699787833,549316.8246138885
389214.25018617423,549739.3317767537
382724.33149927855,549688.1258205033
380666.8304617584,552138.9871677775
382026.2431423408,556310.9657347894
382499.05300797906,562017.2310736451
381154.7414491267,561043.8463262684
383770.065971043,562778.8717375685
385908.8783700484,564095.8677709483
384195.47243143234,571988.3022285353
382661.99790824665,563562.9120482417
