Date,No_Leverage_1x,Fixed_2x,Fixed_3x,Fixed_5x,Kelly_Optimal,Vol_Target_15pct
2002-12-05,10920.144549413852,83017.0389514922,1039796.9423837403,107412534686.6868,385696.05285691743,284485.14420397155
2002-12-06,10912.004473570594,82907.14792760824,1038376.4991490921,105955944932.43182,384880.35072222125,284098.49060141685
2002-12-09,10916.202625738528,82963.82298187533,1039109.0767023964,106707164644.92133,385295.96778684657,284297.9028293937
2002-12-10,10913.591506798313,82928.57287618243,1038653.4364473289,106239929551.69934,385037.46701176534,284173.8746797335
2002-12-11,10914.10771650748,82935.54170725618,1038743.5150415786,106332300407.68372,385088.5717729728,284198.3946409189
2002-12-12,10921.873496572154,83040.37973812928,1040098.6436628642,107721913464.59073,385857.38399937557,284567.2691939909
2002-12-13,10926.174427832506,83098.44231014405,1040849.1561677958,108491524525.74258,386283.1761941505,284771.5634288577
2002-12-16,10924.59500426008,83077.1200919163,1040573.5467544073,108208901582.47705,386098.1996546918,284696.54080916743
2002-12-17,10919.86823617441,83013.30872275976,1039748.725723458,107363091040.05695,385565.93609155546,284472.01932509814
2002-12-18,10908.873865698091,82864.88472132945,1037830.2080753403,105395752197.19382,384447.4546570483,283949.78672747297
2002-12-19,10905.151516487937,82814.63300699236,1037180.6581381683,104729672933.8461,384078.94208524295,283772.9751399906
2002-12-20,10903.92308028454,82798.04911824649,1036966.2960206753,104509855868.00052,383957.3269011066,283714.62442032923
2002-12-23,10898.947276039322,82730.87576093606,1036098.0181798851,103619482654.98376,383464.7222808302,283478.2737186814
2002-12-24,10898.117971576667,82719.68015069021,1035953.3045511518,103471086447.53775,383382.6211390273,283438.8817567053
2002-12-25,10898.28265760055,82721.90341201263,1035982.0422623192,103500555457.3695,383398.9250553916,283446.7043428397
2002-12-26,10897.00813000835,82704.69728951794,1035759.6371974803,103272490772.46219,383272.7468237638,283386.16428221023
2002-12-27,10893.715295413956,82660.24402249363,1035185.0375607589,102683269096.27579,382946.756198919,283229.7546389766
2002-12-30,10894.31155799474,82668.29356733421,1035289.0853811058,102789964658.17712,383005.78619441664,283258.0771115638
2002-12-31,10896.200266540069,82693.79113269613,1035618.6650222653,103127931228.62085,383192.768340404,283347.7907674669
2003-01-02,10892.320354284213,82641.41231724208,1034941.6203336185,102433657545.16742,382808.6570270743,283163.4949353137
2003-01-03,10897.66113991413,82713.51292324596,1035873.5874260389,103389340732.647,383337.394804436,283417.1822527348
2003-01-06,10897.527654054873,82711.710864146,1035850.2941435988,103365454697.8393,383324.17970436974,283410.8416744201
2003-01-07,10897.814013512227,82715.57671682027,1035900.2638689069,103416696020.3584,383329.02751791966,283424.4437486444
2003-01-08,10900.466507037449,82751.38537941076,1036363.1239890581,103891334705.11539,383329.02751791966,283550.4371910924
2003-01-09,10901.478012702762,82765.04070589249,1036539.6317276553,104072334098.34427,383329.02751791966,283598.4837101948
2003-01-10,10904.87483325281,82810.89778331814,1037132.3769136387,104680163079.97986,383329.02751791966,283759.8326863221
2003-01-13,10906.045833716249,82826.70628957458,1037336.7164945088,104889702562.18097,383329.02751791966,283815.4552083354
2003-01-14,10904.278223002353,82802.84354493699,1037028.2684249341,104573405305.87173,383329.02751791966,283731.4936994254
2003-01-15,10905.655412111932,82821.4355979163,1037268.5879245554,104819840300.49707,383329.02751791966,283796.9101821304
2003-01-16,10902.270478565943,82775.73899504544,1036677.9170207804,104214138386.06024,383329.02751791966,283636.1258386959
2003-01-17,10902.828693842011,82783.27490127238,1036775.3255864545,104314025741.83524,383329.02751791966,283662.64106430917
2003-01-20,10902.950090904033,82784.91376160964,1036796.5093737768,104335748600.4596,383329.02751791966,283668.40742475516
2003-01-21,10902.543726922995,82779.42784786565,1036725.598859086,104263033600.91,383329.02751791966,283649.1051356559
2003-01-22,10902.382150575071,82777.24656716867,1036697.4037863731,104234121038.24481,383329.02751791966,283641.43025912944
2003-01-23,10897.03150500245,82705.01285193827,1035763.7161339506,103276673507.06644,383329.02751791966,283387.27459442994
2003-01-24,10895.660239242019,82686.50076417247,1035524.4302587557,103031298439.87253,383329.02751791966,283322.1394708095
2003-01-27,10896.14581489314,82693.0560354626,1035609.1632098763,103118187620.26324,383329.02751791966,283345.2043142378
2003-01-28,10896.82105726618,82702.17180749863,1035726.9930039715,103239015870.65619,383329.02751791966,283377.2783269571
2003-01-29,10894.126003159095,82665.78857705301,1035256.7060622856,102756761371.4194,383329.02751791966,283249.2632568707
2003-01-30,10897.890680370074,82716.61171940122,1035913.6422356013,103430414831.06512,383329.02751791966,283428.08542439213
2003-01-31,10895.676115531009,82686.71509407382,1035527.2006711842,103034139351.96255,383329.02751791966,283322.89359453646
2003-02-03,10898.593284102122,82726.09686978387,1036036.2465868439,103556139138.44379,383329.02751791966,283461.4591016645
2003-02-04,10900.005683684649,82745.16426414796,1036282.7103139944,103808874714.92181,383329.02751791966,283528.5480818344
2003-02-05,10898.42611677154,82723.840110821,1036007.075887657,103526226122.19394,383329.02751791966,283453.5186534617
2003-02-06,10903.55841309101,82793.12611113384,1036902.6615954046,104444602115.08286,383329.02751791966,283697.3027286366
2003-02-07,10900.451129860376,82751.17778752028,1036360.4406716588,103888583104.39267,383329.02751791966,283549.70677518146
2003-02-10,10903.211535053984,82788.443257634,1036842.1313779436,104382531563.84515,383329.02751791966,283680.8260218779
2003-02-11,10906.208325945854,82828.89993467425,1037365.071388575,104918779013.2297,383329.02751791966,283823.1735892417
2003-02-12,10904.565913625393,82806.727368348,1037078.4704386543,104624884827.92801,383329.02751791966,283745.15900401975
2003-02-13,10908.643424364283,82861.77376332304,1037789.996062591,105354516895.1839,383329.02751791966,283938.84076411714
2003-02-14,10908.172343621341,82855.41417329333,1037707.7924729475,105270221441.82336,383329.02751791966,283916.46442882734
2003-02-17,10909.200554273506,82869.29501709754,1037887.2152317502,105454210034.80417,383329.02751791966,283965.3044348052
2003-02-18,10910.150923821844,82882.1250060001,1038053.054717935,105624269696.84177,383329.02751791966,284010.4469883512
2003-02-19,10910.0038574549,82880.13961004636,1038027.3916369034,105597953558.34247,383329.02751791966,284003.46133592137
2003-02-20,10912.4835185714,82913.6150351191,1038460.0925017326,106041665514.57819,383329.02751791966,284121.24523895513
2003-02-21,10914.92604519887,82946.58914458996,1038886.3133982262,106478732604.44022,383329.02751791966,284237.2652537599
2003-02-24,10910.253740319155,82883.5130287138,1038070.9961967157,105642667738.75626,383329.02751791966,284015.3307719735
2003-02-25,10914.094933117021,82935.369131485,1038741.2843399436,106330012940.59805,383329.02751791966,284197.78742987214
2003-02-26,10909.68088318125,82875.7794573521,1037971.0326261516,105540160359.98114,383329.02751791966,283988.120057923
2003-02-27,10912.760038380246,82917.34805253851,1038508.3452083761,106091146124.85355,383329.02751791966,284134.37992987526
2003-02-28,10916.120424560138,82962.71326596708,1039094.7325967675,106692455519.78116,383329.02751791966,284293.9982734202
2003-03-03,10913.296334386585,82924.58804862411,1038601.9288614824,106187111234.16269,383329.02751791966,284159.8539901764
2003-03-04,10912.382685901792,82912.25379407941,1038442.4972008861,106023622459.90988,383329.02751791966,284116.4556871488
2003-03-05,10909.544792076807,82873.94222744211,1037947.2847284261,105515808141.13269,383329.02751791966,283981.65573046193
2003-03-06,10909.179435375645,82869.00991197642,1037883.5299840735,105450431007.33105,383329.02751791966,283964.30128715676
2003-03-07,10908.558564278343,82860.62815216284,1037775.1879775941,105339331983.62924,383329.02751791966,283934.8099100349
2003-03-10,10910.924814365068,82892.57252833362,1038188.0986177276,105762750106.34659,383329.02751791966,284047.2067891543
2003-03-11,10914.767139869693,82944.44392264607,1038858.5844182848,106450297995.3736,383329.02751791966,284229.71725062403
2003-03-12,10918.879315861066,82999.9582985296,1039576.1591287793,107186133082.42487,383329.02751791966,284425.04561021423
2003-03-13,10917.532519854813,82981.77655244518,1039341.1432256883,106945136646.81992,383329.02751791966,284361.07279991725
2003-03-14,10917.17769380994,82976.9864008394,1039279.2260808579,106881643874.58322,383329.02751791966,284344.21856278577
2003-03-17,10912.702717836015,82916.5742251914,1038498.3427734079,106080889154.39755,383329.02751791966,284131.6572040243
2003-03-18,10910.701317530247,82889.55532106356,1038149.0984200516,105722757456.89526,383329.02751791966,284036.5906895004
2003-03-19,10913.585113353283,82928.48656467455,1038652.3207911714,106238785505.04639,383329.02751791966,284173.5709910946
2003-03-20,10918.290550765638,82992.00996974132,1039473.4196196272,107080779124.77432,383329.02751791966,284397.0792681814
2003-03-21,10915.065281921312,82948.46884034292,1038910.6102062924,106503647701.94427,670461.3457752577,284243.87899807596
2003-03-24,10913.647811896122,82929.33299500287,1038663.2616868968,106250004817.60132,669224.6031782802,284176.5491718795
2003-03-25,10913.803225181693,82931.43107435807,1038690.3813052288,106277814558.41885,669360.20126994,284183.931302944
2003-03-26,10914.808195499365,82944.99817364666,1038865.7486256626,106457644512.86154,670237.0378721096,284231.6673930335
2003-03-27,10912.789099256404,82917.74037436667,1038513.4163312658,106096346294.39468,668475.376400125,284135.7603214928
2003-03-28,10914.189386187056,82936.64424793047,1038757.7664006646,106346914426.1271,669697.1267471188,284202.2739506988
2003-03-31,10913.104438635295,82921.99745598169,1038568.4430528823,106152773300.38956,668750.5100082075,284150.73894199013
2003-04-01,10913.292754279999,82924.5397171852,1038601.3041328831,106186470607.87454,668914.8154082116,284159.68393511354
2003-04-02,10915.032528847727,82948.02667384953,1038904.8947949518,106497786848.51709,670432.7687185552,284242.3232270807
2003-04-03,10915.279645004684,82951.36274196845,1038948.0165643407,106542005952.76926,670648.3775654996,284254.06124453613
2003-04-04,10914.2964385327,82938.08945459666,1038776.4470349795,106366070433.12714,669790.5299186932,284207.35893711686
2003-04-07,10914.22144576127,82937.07705218234,1038763.3607963648,106352651184.38641,669725.0987256202,284203.7967804739
2003-04-08,10914.205373020312,82936.86007017942,1038760.5561030678,106349775119.07062,669711.0752591353,284203.03332527843
2003-04-09,10913.40866580489,82926.1045227712,1038621.5306939764,106207211881.39655,669015.9482136781,284165.1897325458
2003-04-10,10912.921114112138,82919.52257491909,1038536.4529235915,106119969107.00427,668590.5593617536,284142.0310271402
2003-04-11,10917.567179621828,82982.24445929991,1039347.1913550325,106951338685.04318,672644.2515189587,284362.7191388505
2003-04-14,10919.364081713115,83006.50263753226,1039660.7507699619,107272877356.91373,674212.0485936056,284448.07198818657
2003-04-15,10918.767198712845,82998.44471702861,1039556.5946864148,107166070776.80026,673691.26817587,284419.7200456737
2003-04-16,10920.949707253898,83027.90858233284,1039937.4424268287,107556610083.88873,675595.5068779392,284523.3892013738
2003-04-17,10920.24289440836,83018.36660891808,1039814.1035852822,107430132595.37253,674978.8126702073,284489.81559121073
2003-04-18,10923.769995232036,83065.98247003769,1040429.5826790136,108061274002.5188,678056.2081388643,284657.35288033535
2003-04-21,10925.050160820756,83083.26470548542,1040652.9715742454,108290347553.69763,679173.1526150228,284718.16074579954
2003-04-22,10924.979995929316,83082.31747945097,1040640.7278006889,108277792208.52042,679111.9337472408,284714.82791345613
2003-04-23,10926.485141984249,83102.63695119257,1040903.3757872748,108547123890.98746,680425.1736801702,284786.32235106546
2003-04-24,10922.247051563625,83045.42273051414,1040163.8290088758,107788757605.07593,676727.439788175,284585.0130560858
2003-04-25,10919.301251311508,83005.65442711058,1039649.7868648816,107261634449.47678,674157.229068204,284445.08754411025
2003-04-28,10916.186439133162,82963.6044627029,1039106.2521397602,106704268204.64426,671439.555442597,284297.1339656388
2003-04-29,10916.81416807057,82972.0788033579,1039215.7908393377,106816594374.11526,671987.2489404847,284326.95109016565
2003-04-30,10921.873241304522,83040.37629201626,1040098.5991186623,107721867786.85687,676401.2903371078,284567.2570687784
2003-05-01,10928.39549233371,83128.4266809103,1041236.7319232558,108888963058.04724,682091.9543600751,284877.06399266486
2003-05-02,10930.456094345123,83156.24480806438,1041596.3069742476,109257688342.0886,683889.8296150337,284974.942588207
2003-05-05,10932.13185777329,83178.86761434464,1041888.7276924626,109557550393.37955,685351.9332061091,285054.54135104496
2003-05-06,10927.178099248742,83111.99187426323,1041024.2968299289,108671122054.03079,681029.7788934407,284819.23782112886
2003-05-07,10925.86606023939,83094.27934763697,1040795.3460227968,108436345055.01923,679885.0248577802,284756.9159681846
2003-05-08,10923.860806675548,83067.2084245251,1040445.4292759064,108077523853.34763,678135.4411233282,284661.66642390215
2003-05-09,10922.336984400503,83046.63682381199,1040179.5222889109,107804850237.539,676805.9061883509,284589.2848658375
2003-05-12,10922.095602383317,83043.37816657999,1040137.4011269122,107761657203.48584,676595.300378357,284577.8192200212
2003-05-13,10920.997214607967,83028.54993161278,1039945.7324601137,107565111076.57254,675636.9570443649,284525.6458006921
2003-05-14,10915.66147393763,82956.51743256321,1039014.6457131397,106610330637.00018,670981.5233094945,284272.198118851
2003-05-15,10917.970178242686,82987.68494068146,1039417.5146143718,107023451485.14734,672995.8678156554,284381.8615733411
2003-05-16,10915.203434794286,82950.33390412807,1038934.7178826262,106528368854.81418,670581.884156927,284250.4412595422
2003-05-19,10916.097193451948,82962.39964600651,1039090.6787683883,106688298532.20251,671361.6885857377,284292.8947957812
2003-05-20,10922.098323756863,83043.41490512287,1040137.8760065961,107762144167.6005,676597.6747767768,284577.9484852647
2003-05-21,10919.738577354017,83011.55832868445,1039726.1002592995,107339889817.738,674538.7960402935,284465.86053112947
2003-05-22,10912.87211417665,82918.86107578996,1038527.9024348485,106111201030.9607,668547.8069180385,284139.7035302044
2003-05-23,10912.310206356025,82911.27532021156,1038429.8495201499,106010652929.18436,668057.5423445452,284113.01290872484
2003-05-26,10915.575574685849,82955.35779266417,1038999.6562937039,106594959776.52524,670906.5762123157,284268.11790439143
2003-05-27,10921.247986830942,83031.93535662293,1039989.4922130227,107609984399.33621,675855.7558089092,284537.5574812833
2003-05-28,10918.01967802063,82988.35318768371,1039426.1523256231,107032309003.28104,673039.0563719117,284384.2128127935
2003-05-29,10919.638544598361,83010.20788648308,1039708.6445434373,107321989900.12228,674451.5174609828,284461.1089752358
2003-05-30,10918.565168238978,82995.71730563142,1039521.340368725,107129919330.06345,673514.9965874213,284410.1235981651
2003-06-02,10918.499829462264,82994.83523214578,1039509.9387521885,107118227572.57251,673457.9885047384,284407.0200062712
2003-06-03,10926.128535797103,83097.8227676661,1040841.1480076179,108483312579.0903,680114.0347818856,284769.38355717604
2003-06-04,10922.087419916948,83043.26770328403,1040135.9732865309,107760193028.34726,676588.161176451,284577.4305528687
2003-06-05,10923.035854364427,83056.07156832497,1040301.4750976157,107929906422.34741,677415.6702318749,284622.4811891239
2003-06-06,10924.590871261827,83077.06429643987,1040572.8255462121,108208162021.44281,678772.422474857,284696.3444917504
2003-06-09,10927.9038352542,83121.7893103369,1041150.9377628812,108800985663.43665,681662.9835582019,284853.7102813881
2003-06-10,10928.419600910136,83128.75214669206,1041240.9388698422,108893277060.2861,682112.989093007,284878.2091500451
2003-06-11,10929.53661137196,83143.83178792665,1041435.8571954302,109093155541.20154,683087.5807209474,284931.26714698167
2003-06-12,10928.650758389922,83131.87277266916,1041281.2758500647,108934640509.86047,682314.6739941194,284889.1891303349
2003-06-13,10929.65697776861,83145.45673428147,1041456.861131646,109114693971.98477,683192.6004020263,284936.98455082264
2003-06-16,10928.909822507254,83135.37013825314,1041326.4825385392,108980997588.86905,682540.707436492,284901.4946759082
2003-06-17,10930.925462884685,83162.58128334847,1041678.211784401,109341677412.81216,684299.3536658008,284997.23759383615
2003-06-18,10930.100294404265,83151.44150886277,1041534.2198845674,109194021300.35574,683579.3941666333,284958.0420910162
2003-06-19,10931.419561705205,83169.25161742549,1041764.4320285816,109430091733.9336,684730.4548867042,285020.70728781086
2003-06-20,10931.5730604299,83171.32385020886,1041791.217556041,109457558882.1503,684864.3825240007,285027.99847723386
2003-06-23,10935.05281199285,83218.30049630867,1042398.4342037755,110080227585.9245,687900.4657626735,285193.2866764739
2003-06-24,10935.143322949638,83219.52239422532,1042414.2283657353,110096423667.49005,687979.4365724723,285197.58594692143
2003-06-25,10930.238840710617,83153.31188399854,1041558.3962150259,109218812854.41605,683700.2758189259,284964.6230405679
2003-06-26,10934.098584004967,83205.41841847227,1042231.9214198901,109909477492.5426,687067.9018432468,285147.96084704954
2003-06-27,10931.71577332551,83173.2504742996,1041816.1209563249,109483096008.03812,684988.8995254204,285034.77733977535
2003-06-30,10930.070840170294,83151.04387670418,1041529.0801207398,109188750743.14645,683553.6953474947,284956.6430149026
2003-07-01,10928.598508985713,83131.16740571233,1041272.1583290301,108925290972.05493,682269.086388947,284886.707283635
2003-07-02,10932.766350965425,83187.43327243846,1041999.4467544901,109671086962.39978,685905.5285162466,285084.67977767135
2003-07-03,10926.840167861707,83107.42980053824,1040965.327802891,108610652421.37912,680734.9337582513,284803.18608024466
2003-07-04,10936.016640324378,83231.31217878431,1042566.6222476272,110252695570.20355,688741.4059819322,285239.0685222215
2003-07-07,10939.326427584789,83275.99430679987,1043144.1801245691,110844950765.99188,691629.1953666415,285396.2834170911
2003-07-08,10940.221728763681,83288.0808727149,1043300.4101802857,111005156462.99728,692410.3456452243,285438.8102230885
2003-07-09,10940.302979384702,83289.17775609867,1043314.5884136537,111019695494.86673,692481.2368120644,285442.6696275869
2003-07-10,10941.38294365147,83303.75727370004,1043503.0421782047,111212944908.78214,693423.5056348197,285493.9679302584
2003-07-11,10943.158010196237,83327.7206720544,1043812.7912902667,111530576315.66531,694972.2511951295,285578.2835911349
2003-07-14,10945.305994434884,83356.71845927616,1044187.6145399108,111914937824.6441,696846.3674433498,285680.31284247065
2003-07-15,10947.198058962644,83382.2613304009,1044517.7798000046,112253504916.47357,698497.1937438193,285770.18590753915
2003-07-16,10947.710541365117,83389.17984283429,1044607.2079792363,112345208806.09982,698944.3346399777,285794.5288216567
2003-07-17,10947.368646998664,83384.56426888717,1044547.5474122902,112284030035.68015,698646.0318052471,285778.28883925016
2003-07-18,10947.164158418553,83381.80367305568,1044511.8641550608,112247438734.02798,698467.6155191002,285768.57563169487
2003-07-21,10946.829887792239,83377.29101960044,1044453.533930769,112187624159.96097,698175.9643976411,285752.69777694496
2003-07-22,10950.447590180785,83426.13000184581,1045084.8229975703,112834977862.13388,701332.4097316477,285924.5386404009
2003-07-23,10952.473850815959,83453.48452042065,1045438.4054784082,113197558080.97665,703100.322135837,286020.78602057166
2003-07-24,10943.873656951751,83337.38190325386,1043937.6716491041,111658634549.00635,695596.6529893166,285612.27681202185
2003-07-25,10946.056471762478,83366.84990319867,1044318.5728335759,112049228660.16254,697501.1589116757,285715.96051553136
2003-07-28,10946.879973438794,83377.96717582893,1044462.273876093,112196586513.75388,698219.664124261,285755.0768451564
2003-07-29,10947.070007355274,83380.53263370141,1044495.4347945186,112230591289.75784,698385.4687163895,285764.10345618916
2003-07-30,10946.159679850027,83368.24321238058,1044336.582644853,112067696773.45459,697591.2079680616,285720.86289968994
2003-07-31,10949.743615719271,83416.62634661536,1044961.9794540361,112709008275.65292,700718.1920139766,285891.09985347895
2003-08-01,10952.826111979524,83458.2400461288,1045499.8750514504,113260591891.9082,703407.6700010484,286037.51842584106
2003-08-04,10950.747274533589,83430.17574060867,1045137.1179171347,112888603548.94696,701593.8843294694,285938.7736471591
2003-08-05,10952.2155433649,83449.99736983136,1045393.3308281983,113151336400.25705,702874.948884788,286008.51641664637
2003-08-06,10949.541451949199,83413.8971357194,1044926.7018761586,112672832976.81808,700541.8041245891,285881.4970744006
2003-08-07,10945.6619342213,83361.52364639276,1044249.7260326401,111978629890.41922,697156.9249069965,285697.21998232533
2003-08-08,10944.047580159044,83339.7298665523,1043968.0212487765,111689756465.63785,695748.4009876784,285620.5381643682
2003-08-11,10946.841760974276,83377.45130755793,1044455.6058010344,112189748753.8392,698186.3237489681,285753.2617530917
2003-08-12,10949.922267437687,83419.03814481398,1044993.1541788997,112740976314.72723,700874.0656382947,285899.58581010374
2003-08-13,10951.705424270123,83443.11076205187,1045304.3150461599,113060055402.24072,702429.8699745957,285984.28575964447
2003-08-14,10954.13220962254,83475.87236430949,1045727.7890901564,113494305739.48212,704547.2401945782,286099.5580638842
2003-08-15,10955.940344851182,83500.28218989617,1046043.3086875547,113817854475.2757,706124.8381815697,286185.44448724476
2003-08-18,10954.246363405638,83477.41344038134,1045747.7089253074,113514732481.69864,704646.8393703331,286104.9803685815
2003-08-19,10955.800435703102,83498.3934163971,1046018.8945412147,113792819053.54938,706002.7674498695,286178.79880271095
2003-08-20,10958.476057286409,83534.51430777174,1046485.7905075018,114271596286.04135,708337.2472813053,286305.8908279181
2003-08-21,10961.025898641497,83568.93716606541,1046930.7378239646,114727866333.68134,710561.9838636189,286427.00829228474
2003-08-22,10964.920170835729,83621.50984068753,1047610.2883218579,115424709592.59229,713959.7363530855,286611.9862215107
2003-08-25,10967.36168008721,83654.47021558255,1048036.3316862416,115861594632.62228,716089.9531750039,286727.9579109561
2003-08-26,10968.7081845024,83672.64802518763,1048271.2967066923,116102538890.75851,717264.7782772579,286791.91687067767
2003-08-27,10972.293944233832,83721.05578156194,1048897.011779827,116744176755.88336,720393.3536429309,286962.2404579206
2003-08-28,10972.469626885704,83723.42749736221,1048927.6684025787,116775613508.51874,720546.6367566895,286970.58538388455
2003-08-29,10969.9646257293,83689.60998175076,1048490.5457007863,116327367191.27628,718361.0232477274,286851.5978289554
2003-09-01,10969.7136818325,83686.22223914396,1048446.7559907945,116282463149.10129,718142.0746977685,286839.67799385736
2003-09-02,10967.649344408159,83658.35368391535,1048086.529110247,115913069448.16782,716340.9402950315,286741.6219662012
2003-09-03,10965.80995891915,83633.52197981374,1047765.556342415,115583928773.19052,714736.0764558711,286654.25115547323
2003-09-04,10965.618461428245,83630.9367636865,1047732.1400302519,115549662104.35477,714568.9948950559,286645.1550246552
2003-09-05,10963.424145354893,83601.31349669627,1047349.2318754522,115157009950.78943,712654.4541210574,286540.925011171
2003-09-08,10962.730545861084,83591.94990352985,1047228.1987637826,115032896866.87076,712049.2885627092,286507.97903521516
2003-09-09,10957.16466151853,83516.81046490536,1046256.9519460067,114036934389.02109,707193.0544738299,286243.59952894377
2003-09-10,10958.063763980186,83528.94834813774,1046413.845325566,114197820289.70474,707977.5213716261,286286.3068958725
2003-09-11,10958.318877389614,83532.39237916502,1046458.3626155112,114243470426.81668,708200.1078213521,286298.42478282034
2003-09-12,10956.081736338057,83502.19097496898,1046067.9815020142,113843155147.54037,706248.2022538672,286192.1605828713
2003-09-15,10958.330914619357,83532.55488176653,1046460.4631121011,114245624375.48358,708210.6103043016,286298.99655123305
2003-09-16,10961.438248990722,83574.50389577997,1047002.6929599044,114801652537.32504,710921.7595433183,286446.5949338729
2003-09-17,10956.763799350023,83511.39882563052,1046187.0014976022,113965203886.90295,706843.3022318071,286224.5585759397
2003-09-18,10954.698837178617,83483.52183631653,1045826.665598692,113595698393.37799,705041.6227372561,286126.4728727979
2003-09-19,10952.623231246565,83455.50115623383,1045464.4723635489,113224288299.33047,703230.6565615408,286027.88159102545
2003-09-22,10950.04246807132,83420.66085336803,1045014.1291894687,112762485083.78244,700978.9406911393,285905.2953402013
2003-09-23,10952.77341130342,83457.52858700139,1045490.6787834703,113251161603.25562,703361.6886611474,286035.0151437261
2003-09-24,10952.438470719755,83453.00688912191,1045432.2316516207,113191227146.64297,703069.4530018994,286019.105466002
2003-09-25,10951.891048640264,83445.61669104877,1045336.7064987493,113093271131.54013,702591.827237543,285993.10291722615
2003-09-26,10946.116205232798,83367.656305048,1044328.9963241467,112059917400.97156,697553.27636453,285718.79785537155
2003-09-29,10948.248519175559,83396.44254327526,1044701.0851071584,112441474858.38184,699413.7202795884,285820.0827676527
2003-09-30,10944.798157271696,83349.8626575731,1044098.9969549342,111824065156.75073,696403.2795184674,285656.1905772192
2003-10-01,10945.22025959714,83355.56103896658,1044172.6538107242,111899596384.50916,696771.5637974166,285676.2404376777
2003-10-02,10946.287274529386,83369.96574055192,1044358.8479164012,112090528637.2149,697702.5343258025,285726.9236469595
2003-10-03,10950.57490165448,83427.8487067407,1045107.0388497302,112857759048.91324,701443.4889924467,285930.58593540144
2003-10-06,10946.899244430486,83378.22733421678,1044465.6366641433,112200034875.85681,698236.4780645124,285755.99221726175
2003-10-07,10938.163036851034,83260.28853189418,1042941.1684415289,110636772973.10483,690614.1369514405,285341.02235723776
2003-10-08,10938.941096449871,83270.79233647847,1043076.9398415257,110775999395.7681,691292.993951425,285377.9801881825
2003-10-09,10944.449171242388,83345.15134617744,1044038.0988928201,111761617400.18729,696098.7892078965,285639.6137408271
2003-10-10,10948.360066910416,83397.94843769583,1044720.5501868909,112461435272.85843,699511.0456782507,285825.3812850584
2003-10-13,10949.232079393165,83409.72060621294,1044872.7163651306,112617473677.46457,700271.8765694492,285866.80187798897
2003-10-14,10948.00939108126,83393.21431400221,1044659.357254703,112398685142.55856,699205.081017311,285808.7241831734
2003-10-15,10950.662126473737,83429.02624180066,1045122.2595806904,112873367107.17856,701519.592647248,285934.7291143161
2003-10-16,10947.990982965443,83392.96580443869,1044656.1450384932,112395391183.95074,699189.0199362619,285807.8497976722
2003-10-17,10949.657464713382,83415.46330803588,1044946.9461035086,112693592366.15622,700643.0252613389,285887.0076806993
2003-10-20,10951.416854342604,83439.21506803036,1045253.9595938076,113008418536.94537,702178.0927128342,285970.5786880873
2003-10-21,10954.848464173996,83485.54180075416,1045852.7755093856,113622472732.17111,705172.1722907242,286133.58015507844
2003-10-22,10963.443993181316,83601.58144235298,1047352.6953211632,115160561532.02393,712671.7713496117,286541.8677829262
2003-10-23,10964.905983752122,83621.31831505884,1047607.8126757685,115422170947.86438,713947.3581226387,286611.3123350394
2003-10-24,10963.589825999477,83603.55018539817,1047378.1431479322,115186656938.60962,712799.0104834576,286548.7948417888
2003-10-27,10963.765380276254,83605.92016813465,1047408.7773692298,115218070719.73303,712952.181589945,286557.1336699357
2003-10-28,10958.571363170604,83535.80093720836,1046502.4213842936,114288650374.61618,708420.4016652643,286310.41785741725
2003-10-29,10956.705993755459,83510.6184501039,1046176.9144213507,113954860121.26709,706792.8668505498,286221.8128101979
2003-10-30,10955.714248400116,83497.22988780677,1046003.8548568435,113777396649.02945,705927.5690280134,286174.7049058191
2003-10-31,10954.376708370837,83479.1730974115,1045770.4541217342,113538056483.15521,704760.5653524675,286111.17175442836
2003-11-03,10955.086555046772,83488.75602753663,1045894.322366685,113665076846.99075,705379.9065772211,286144.8894715353
2003-11-04,10952.84808841897,83458.53672806131,1045503.7099401336,113264524368.35522,703426.8444444642,286038.5623067147
2003-11-05,10956.473073091562,83507.4740211413,1046136.2697655009,113913181166.53525,706589.6435713009,286210.74907866283
2003-11-06,10956.724325711099,83510.86593150505,1046180.11334761,113958140451.73029,706808.8614818463,286222.6835780908
2003-11-07,10956.946844692467,83513.86993775352,1046218.9429098589,113997958123.53458,707003.0092930904,286233.2532297058
2003-11-10,10956.201805767321,83503.81191226405,1046088.933617421,113864640438.81207,706352.9628309007,286197.8638807614
2003-11-11,10956.922926509606,83513.54704228489,1046214.7691869495,113993678190.4274,706982.1406785437,286232.1171160199
2003-11-12,10959.679711933974,83550.76364551386,1046695.8282435018,114486978926.33414,709387.4359613054,286363.0644236774
2003-11-13,10957.283494758847,83518.41471364965,1046277.6883464422,114058198475.94662,707296.7364760072,286249.24410785886
2003-11-14,10955.534272409337,83494.80021193126,1045972.4490464525,113745191643.913,705770.539976059,286166.1560462571
2003-11-17,10954.864588414002,83485.75947799426,1045855.5891892669,113625358012.75595,705186.2406901305,286134.34605647874
2003-11-18,10951.044076980836,83434.1825736465,1045188.9099441792,112941713545.95709,701852.8444646923,285952.8717634033
2003-11-19,10948.83374846614,83404.3431386981,1044803.2076183648,112546196117.12244,699924.33283562,285847.8811589553
2003-11-20,10947.658116880359,83388.47211229004,1044598.0599066458,112335827939.28198,698898.5942770251,285792.0386586306
