Date,Buy_&_Hold,Original_Momentum,Original_Mean_Reversion,Original_Factor_Momentum,Dual_Momentum_GEMVAA,Cross-Asset_Enhanced,Enhanced_Ensemble
1998-11-24,13333.746130969714,10697.236248048972,10127.186970438257,10339.990733557104,10713.363011735597,10826.250357541958,10400.117544151051
1998-11-25,13397.734870505923,10713.733344960652,10131.686178686896,10343.49011775049,10729.860108647275,10842.747454453636,10408.116136593078
1998-11-26,13428.992017756616,10721.79182823622,10133.88394685296,10345.199492990763,10737.918591922844,10850.805937729205,10412.023279999416
1998-11-27,13348.330774530343,10700.996351466947,10128.212453188613,10340.788331251826,10717.12311515357,10830.010460959931,10401.94062459613
1998-11-30,13434.47736074121,10723.206018224437,10134.269635031564,10345.499472685233,10739.33278191106,10852.22012771742,10412.708947872488
1998-12-01,13384.14675781886,10710.230159658518,10130.730764513586,10342.747017837917,10726.356923345142,10839.244269151503,10406.417622507195
1998-12-02,13408.65001471494,10716.54740557704,10132.453649764093,10344.087039699421,10732.674169263662,10845.561515070023,10409.480529619204
1998-12-03,13694.538839440269,10790.253118201537,10152.555207752592,10359.721584801588,10806.37988188816,10919.267227694521,10445.216632709871
1998-12-04,13695.736982075588,10790.562014349707,10152.639452156638,10359.787108226956,10806.688778036329,10919.57612384269,10445.366400539286
1998-12-07,13833.290735858816,10826.025091496944,10162.311200469521,10367.309579136976,10842.151855183569,10955.03920098993,10462.56061976219
1998-12-08,13767.356349923928,10809.026382623106,10157.675188958474,10363.703792406162,10825.153146309729,10938.04049211609,10454.318821520328
1998-12-09,13775.282854373194,10811.069934551433,10158.232521302563,10364.137273118231,10827.196698238056,10940.084044044417,10455.309634576486
1998-12-10,13982.087252086993,10864.386693337021,10172.773455516815,10375.446888618204,10880.513457023644,10993.400802830005,10481.160184290711
1998-12-11,13923.960992664417,10849.40101707964,10168.686452901165,10372.268108806033,10865.52778076626,10978.415126572621,10473.89440186289
1998-12-14,14137.640251513521,10904.490201001674,10183.710775788993,10383.953693274343,10920.616964688295,11033.504310494656,10500.604309219028
1998-12-15,14229.737187141802,10928.23394221834,10190.186341575356,10388.990244441515,10944.360705904963,11057.248051711324,10512.116426172563
1998-12-16,14177.916980492835,10914.874045191653,10186.542733295351,10386.1563268904,10931.000808878276,11043.888154684637,10505.638900341442
1998-12-17,14261.736066873662,10936.48365339921,10192.436262806503,10390.740183176851,10952.610417085833,11065.497762892193,10516.116286139046
1998-12-18,14384.8394368228,10968.221240964222,10201.09196850605,10397.472398720944,10984.348004650845,11097.235350457206,10531.504207382688
1998-12-21,14468.666320330474,10989.832859368544,10206.986046252685,10402.05668141277,11005.959623055167,11118.846968861528,10541.982567821147
1998-12-22,14299.38565481275,10946.190187789754,10195.08349945847,10392.79914501727,10962.31695147638,11075.20429728274,10520.822484631432
1998-12-23,14228.483818948616,10927.910808231034,10190.098214124273,10388.92170086845,10944.037571917657,11056.924917724018,10511.959755148415
1998-12-24,14212.498159452016,10923.789505392066,10188.974222440918,10388.04748511473,10939.916269078689,11052.80361488505,10509.96154771134
1998-12-25,14216.199306178458,10924.743707282476,10189.234459320121,10388.249891576332,10940.870470969101,11053.757816775462,10510.424191052145
1998-12-28,14298.911403082971,10946.067919765672,10195.05015363372,10392.773209375797,10962.194683452295,11075.082029258656,10520.763203165208
1998-12-29,14331.461479650474,10954.459736380732,10197.338830892371,10394.553291688082,10970.586500067355,11083.473845873716,10524.831962736147
1998-12-30,14190.705500224056,10918.171085434858,10187.441926088952,10386.8556990632,10934.297849121482,11047.185194927843,10507.237465307844
1998-12-31,14245.9842238199,10932.422631361911,10191.328711341785,10389.878754259847,10948.549395048534,11061.436740854895,10514.147305757326
1999-01-01,14327.721211612952,10953.495448527308,10197.075843295985,10389.878754259847,10969.62221221393,11082.50955802029,10524.364429231457
1999-01-04,14404.109347974618,10973.18926493305,10202.446884133913,10389.878754259847,10989.316028619673,11102.203374426033,10533.912946276665
1999-01-05,14540.90978472466,11008.45812753267,10212.065664842901,10389.878754259847,11024.584891219292,11137.472237025653,10551.013000870418
1999-01-06,14650.31087617352,11020.423871909888,10219.7579290854,10389.878754259847,11037.405331623455,11154.566157564539,10557.850569085973
1999-01-07,14716.637472550065,11027.678343388574,10219.7579290854,10389.878754259847,11045.177979636332,11164.929688248372,10561.995981359507
1999-01-08,14720.972489965001,11028.152485918332,10219.7579290854,10389.878754259847,11045.685989489644,11165.607034719456,10562.26691994794
1999-01-11,14538.050936725791,11008.145441032793,10219.7579290854,10389.878754259847,11024.249869969424,11137.02554202583,10550.83432287049
1999-01-12,14600.43145209136,11014.968309900902,10219.7579290854,10389.878754259847,11031.560086613827,11146.772497551701,10554.733105080837
1999-01-13,14637.170664873815,11018.986661298983,10219.7579290854,10389.878754259847,11035.865463111772,11152.512999548959,10557.029305879742
1999-01-14,14681.480488824429,11023.833048293582,10219.7579290854,10389.878754259847,11041.058020605984,11159.436409541242,10559.798669876654
1999-01-15,14544.156251854058,11008.813209874948,10219.7579290854,10389.878754259847,11024.965336586018,11137.979497514621,10551.215905066007
1999-01-18,14430.878092607067,10996.423411207308,10219.7579290854,10389.878754259847,11011.690552299262,11120.27978513228,10544.13602011307
1999-01-19,14564.74555125077,11011.065164496464,10219.7579290854,10389.878754259847,11027.37814510907,11141.196575545358,10552.5027362783
1999-01-20,14572.600634724651,11011.924314251419,10219.7579290854,10389.878754259847,11028.298662703666,11142.423932338152,10552.993678995419
1999-01-21,14664.480089852437,11021.97362965602,10219.7579290854,10389.878754259847,11039.065786351453,11156.780097201869,10558.736144940905
1999-01-22,14680.34798692281,11023.709180898093,10219.7579290854,10389.878754259847,11040.925305539387,11159.259456119114,10559.727888507803
1999-01-25,14696.401876128966,11025.465075030015,10219.7579290854,10389.878754259847,11042.806620680734,11161.767876307576,10560.731256583189
1999-01-26,14819.24023033774,11038.9005200216,10219.7579290854,10389.878754259847,11057.201740314575,11180.961369152697,10568.408653721237
1999-01-27,14770.768329367043,11033.59890585293,10219.7579290854,10389.878754259847,11051.521439419572,11173.387634626026,10565.379159910568
1999-01-28,14794.759866844717,11036.22298026455,10219.7579290854,10389.878754259847,11054.332947717736,11177.136312356914,10566.878631002923
1999-01-29,14752.729444533868,11031.625902824302,10219.7579290854,10389.878754259847,11049.407507603184,11170.569058870842,10564.251729608495
1999-02-01,14714.095786174828,11027.400346441282,10219.7579290854,10389.878754259847,11044.880125764234,11164.532549752243,10561.837125961054
1999-02-02,14690.308982929933,11024.798664836371,10219.7579290854,10389.878754259847,11042.092609758973,11160.815861745228,10560.35045075825
1999-02-03,14728.9719150409,11029.027423036008,10219.7579290854,10389.878754259847,11046.623422115726,11166.856944887566,10562.766884015184
1999-02-04,14685.188702524,11024.238634166973,10219.7579290854,10389.878754259847,11041.492576898901,11160.0158179318,10560.030433232878
1999-02-05,14845.212727749036,11041.741261925961,10219.7579290854,10389.878754259847,11060.245392354962,11185.019571873212,10570.031934809442
1999-02-08,14751.716673481978,11031.515130990501,10219.7579290854,10389.878754259847,11049.28882349554,11170.410813393984,10564.188431417751
1999-02-09,14742.295436135642,11030.484683155746,10219.7579290854,10389.878754259847,11048.184772244016,11168.93874505862,10563.599604083605
1999-02-10,14703.07207072819,11026.194627564306,10219.7579290854,10389.878754259847,11043.58828411033,11162.810094213706,10561.14814374564
1999-02-11,14885.77340763873,11046.177586288897,10219.7579290854,10408.434358789824,11064.998597029535,11191.357178105976,10572.56697730255
1999-02-12,14921.907376100782,11050.129739089432,10219.7579290854,10412.104214961751,11069.233046458681,11197.003110678172,10574.825350331426
1999-02-15,15057.799759715559,11064.9929685473,10219.7579290854,10425.905785172627,11085.157935163537,11218.236295617982,10583.31862430735
1999-02-16,14891.80222893616,11046.836988618303,10219.7579290854,10409.046660952845,11065.705099525327,11192.2991814337,10572.943778633638
1999-02-17,14936.345688381725,11051.708929495162,10219.7579290854,10413.570606052785,11070.925036179104,11199.25909697207,10575.727744848986
1999-02-18,15055.383873413217,11064.72873098298,10219.7579290854,10425.660421720046,11084.874823487482,11217.858813383242,10583.167631413455
1999-02-19,15078.173065935152,11067.221298915068,10219.7579290854,10427.974949085554,11087.545431986146,11221.419624714792,10584.591955946074
1999-02-22,15219.548046354874,11082.684187398474,10219.7579290854,10442.333345534433,11104.112812504083,11243.509465405376,10593.427892222307
1999-02-23,15169.611910949163,11077.222422588475,10219.7579290854,10437.26170678229,11098.260921636225,11235.706944248232,10590.306883759451
1999-02-24,15353.561166343301,11097.341872397208,10219.7579290854,10455.944053033258,11119.817475002726,11264.449015403567,10601.803712221585
1999-02-25,15648.970645039291,11129.652284129583,10219.7579290854,10485.94657821332,11154.435773287412,11310.606746449816,10620.266804640083
1999-02-26,15616.951887670737,11126.150232542397,10219.7579290854,10482.694673168075,11150.683575158286,11305.603815610979,10618.265632304548
1999-03-01,15574.674313203544,11121.526122835048,10219.7579290854,10478.400857011251,11145.729171900412,11298.99794460048,10615.62328390035
1999-03-02,15769.03343268361,11142.78415152818,10219.7579290854,10498.140455083445,11168.50563121448,11329.366557019239,10627.770728867854
1999-03-03,15981.738519256196,11166.048770372057,10219.7579290854,10519.743315438473,11193.432008547206,11362.601726796205,10641.06479677864
1999-03-04,15928.582913524557,11160.234875995158,10219.7579290854,10514.344699231353,11187.20283600053,11354.296163400637,10637.742571420413
1999-03-05,15888.684677039562,11155.871006379612,10219.7579290854,10510.292534588347,11182.527261412444,11348.062063949857,10635.2489316401
1999-03-08,15866.474210449069,11153.441736596276,10219.7579290854,10508.03678407525,11179.92447235887,11344.591678545094,10633.860777478194
1999-03-09,15709.444896717392,11136.266655406875,10219.7579290854,10492.088494399375,11161.52259965594,11320.055848274518,10624.046445369964
1999-03-10,15607.470381101204,11125.113192761355,10219.7579290854,10481.731707657107,11149.572461107167,11304.122330209488,10617.673038143954
1999-03-11,15495.48866812525,11112.86519290461,10219.7579290854,10470.358564932987,11136.449604117799,11286.625187556996,10610.674181082955
1999-03-12,15413.600881533232,11103.908716246107,10219.7579290854,10462.041836607234,11126.853379126547,11273.830220901993,10605.556194420955
1999-03-15,15422.515359125113,11104.88373723272,10219.7579290854,10462.94721323766,11127.898044469344,11275.223108025724,10606.113349270447
1999-03-16,15464.600605294165,11109.486811032459,10219.7579290854,10467.221496051705,11132.82990925478,11281.79892773964,10608.743677156013
1999-03-17,15669.593485893367,11131.907907347997,10219.7579290854,10488.04108548756,11156.85251245,11313.829065333264,10621.555732193463
1999-03-18,15557.89010332433,11119.690349879509,10219.7579290854,10476.696210695392,11143.76227230519,11296.375411806852,10614.574270782898
1999-03-19,15693.676830349474,11134.542023147884,10219.7579290854,10490.487050158885,11159.674779378449,11317.59208790453,10623.06094122197
1999-03-22,15680.248846670927,11133.073337433043,10219.7579290854,10489.123270566532,11158.10118754112,11315.493965454758,10622.221692242061
1999-03-23,15687.464603573231,11133.862560844233,10219.7579290854,10489.856120876922,11158.946784053109,11316.621427470744,10622.672677048455
1999-03-24,15785.554097227381,11144.591099212656,10219.7579290854,10499.818335076172,11170.441646590705,11331.947910854204,10628.803270401839
1999-03-25,15657.320645027652,11130.56556537831,10219.7579290854,10486.794625087137,11155.414288911048,11311.911433947997,10620.788679639356
1999-03-26,15718.605384222998,11137.2685837278,10219.7579290854,10493.018856411663,11162.596094285504,11321.48717444727,10624.618975839065
1999-03-29,15752.982105733126,11141.028537642971,10219.7579290854,10496.510242190036,11166.62461633747,11326.858537183227,10626.767520933448
1999-03-30,15828.506117641366,11149.288976445434,10219.7579290854,10504.180649649466,11175.475086482968,11338.65916404389,10631.487771677714
1999-03-31,15878.658888005439,11154.774435704005,10219.7579290854,10509.274290389569,11181.352364260008,11346.495534413276,10634.622319825468
1999-04-01,16204.059921195214,11190.365173709137,10219.7579290854,10542.322832822905,11219.485297836934,11397.339445849178,10654.959884399828
1999-04-02,16135.27407486416,11182.841721766677,10219.7579290854,10535.336770304908,11211.424456470015,11386.59165735995,10650.660769004138
1999-04-05,16080.556445169348,11176.856981018807,10219.7579290854,10529.779511039027,11205.012234240154,11378.042027720136,10647.240917148212
1999-04-06,16014.173849256425,11169.596384590832,10219.7579290854,10523.037528641622,11197.233023781608,11367.669747108743,10643.092004903654
1999-04-07,15956.732431746837,11163.31372955072,10219.7579290854,10517.203634675803,11190.501607667204,11358.694525622868,10639.501916309306
1999-04-08,15889.044084775154,11155.910316600693,10219.7579290854,10510.329036936491,11182.56937950646,11348.118221408544,10635.271394623574
1999-04-09,16053.740711644978,11173.92401016458,10219.7579290854,10527.056038102959,11201.869765467767,11373.852069356954,10645.56493380294
1999-04-12,16249.871602808102,11195.375826385547,10219.7579290854,10546.975581736713,11224.853854275945,11404.497521101192,10657.823114500634
1999-04-13,16189.598103515193,11188.783412400384,10219.7579290854,10540.854054464777,11217.790553577557,11395.079786836675,10654.056020794827
1999-04-14,16095.673304781883,11178.510387538929,10219.7579290854,10531.314817093426,11206.783741225998,11380.404037034594,10648.185720873995
1999-04-15,16170.136361807681,11186.654784401126,10219.7579290854,10538.877471322608,11215.509880721209,11392.038889694875,10652.839661938107
1999-04-16,16112.55499377364,11180.356822272402,10219.7579290854,10533.029363631651,11208.762064154718,11383.041800939556,10649.24082643598
1999-04-19,16207.911079142728,11190.786394109646,10219.7579290854,10542.71396605195,11219.93660540891,11397.941189278477,10655.200581771549
1999-04-20,16248.088522840651,11195.180802014107,10219.7579290854,10546.79448767752,11224.64489959226,11404.218914856277,10657.711672002668
1999-04-21,16065.012072545705,11175.156815263097,10219.7579290854,10528.200785694438,11203.19062807332,11375.613219497693,10646.269393859235
1999-04-22,16277.599315697924,11198.40854498287,10219.7579290854,10549.791677577086,11228.103195630221,11408.829976240226,10659.556096556247
1999-04-23,16525.3432927814,11225.505542476376,10219.7579290854,10574.953175249626,11257.135692944692,11447.539972659519,10675.040095123964
1999-04-26,16458.488345173595,11218.193282581771,10219.7579290854,10568.163219633208,11249.301128771902,11437.0938870958,10670.861660898478
1999-04-27,16421.5359928333,11214.151619044553,10219.7579290854,10564.410246348647,11244.970774982023,11431.320082042628,10668.552138877209
1999-04-28,16473.13861280445,11219.795655603897,10219.7579290854,10569.651137439469,11251.017957009892,11439.38299141312,10671.777302625405
1999-04-29,16531.306276079526,11226.15774377461,10219.7579290854,10575.558790740843,11257.83448004994,11448.471688799851,10675.412781580098
1999-04-30,16632.533371082467,11237.229457290556,10219.7579290854,10585.839667577078,11269.697030245597,11464.28842239406,10681.739475017783
1999-05-03,16914.20660827451,11268.037467608436,10219.7579290854,10614.447105729396,11302.70561272904,11508.299865705318,10699.344052342285
1999-05-04,16904.743334659353,11267.002422056778,10219.7579290854,10613.485992002856,11301.596635352264,11506.82122920295,10698.752597741337
1999-05-05,16811.264878095397,11256.778215870094,10219.7579290854,10603.99208625808,11290.642128723675,11492.215220364831,10692.91019420609
1999-05-06,16640.17278264915,11238.065017930661,10219.7579290854,10586.61554531432,11270.592273788568,11465.482080451355,10682.2169382407
1999-05-07,16557.127411718626,11228.981930485135,10219.7579290854,10578.18124982919,11260.860394382647,11452.50624124346,10677.026602557542
1999-05-10,16566.911273232694,11230.052040338236,10219.7579290854,10579.17492326421,11262.006940653828,11454.034969605034,10677.638093902171
1999-05-11,16818.894387392967,11257.612693449515,10219.7579290854,10604.766958296113,11291.536211844485,11493.407331192577,10693.387038537188
1999-05-12,16763.653611093112,11251.57073354172,10219.7579290854,10599.15656695316,11285.062683371845,11484.775959895724,10689.934490018448
1999-05-13,16808.009846332527,11256.422196771031,10219.7579290854,10603.661497094663,11290.260679688963,11491.706621651883,10692.706754720912
1999-05-14,16820.188124107888,11257.754195902711,10219.7579290854,10604.898353431223,11291.687821615764,11493.609477554284,10693.467897081871
1999-05-17,16994.47667122149,11276.817005743262,10219.7579290854,10622.599533997449,11312.112260730639,11520.842063040784,10704.360931276471
1999-05-18,17352.539046258313,11315.980078012914,10219.7579290854,10658.965243962126,11354.072695305267,11576.789309140288,10726.739829716273
1999-05-19,17293.701104633285,11309.544678147675,10219.7579290854,10652.989515515834,11347.177624021084,11567.595880761375,10723.062458364708
1999-05-20,17240.794501041906,11303.75801837987,10219.7579290854,10647.616188588585,11340.97763141272,11559.329223950223,10719.755795640247
1999-05-21,17399.5595013704,11321.122940290797,10219.7579290854,10663.740758934448,11359.582904888714,11584.136255251551,10729.678608160779
1999-05-24,17509.365662342236,11333.132989147092,10219.7579290854,10674.892947158149,11372.450814377602,11601.2934679034,10736.541493221517
1999-05-25,17783.022409806177,11356.650365882273,10219.7579290854,10702.686210572456,11395.968191112785,11633.36261799683,10757.920926617137
1999-05-26,17881.31737387527,11365.097589356961,10219.7579290854,10708.829645826774,11404.41541458747,11644.881559098678,10765.600220685035
1999-05-27,17845.226859946557,11361.996060816213,10219.7579290854,10706.57398870623,11401.313886046722,11640.652201997656,10762.780649284354
1999-05-28,17944.826739741402,11370.555425486082,10219.7579290854,10712.798981193408,11409.873250716591,11652.324062911115,10770.561889893326
1999-05-31,18119.35571113738,11385.554008965424,10219.7579290854,10723.707041905656,11424.871834195934,11672.77667674658,10784.196965783638
1999-06-01,18253.805001085435,11397.108244820334,10219.7579290854,10732.11012252741,11436.426070050846,11688.532452912368,10794.70081656083
1999-06-02,18343.513497224158,11404.817568707256,10219.7579290854,10737.71690353608,11444.135393937766,11699.045167303626,10801.709292821666
1999-06-03,18515.760515768474,11419.620046863409,10219.7579290854,10748.4823421951,11458.937872093918,11719.230364789288,10815.166091145442
1999-06-04,18704.83063472836,11435.868260211524,10219.7579290854,10760.299224630093,11475.186085442034,11741.3870193549,10829.937194189182
1999-06-07,18927.691671338533,11455.020380545211,10219.7579290854,10774.228039418229,11494.33820577572,11767.503547082653,10847.348212674353
1999-06-08,19042.138528892752,11464.855657366277,10219.7579290854,10781.380968015366,11504.173482596787,11780.915288202288,10856.289373420776
1999-06-09,19032.97948280435,11464.068551843055,10219.7579290854,10780.808527634841,11503.386377073564,11779.841962488805,10855.57382294512
1999-06-10,19071.61713944783,11467.388975460854,10219.7579290854,10783.22338117506,11506.706800691363,11784.369812876712,10858.592389870391
1999-06-11,19272.054044043158,11484.614021949514,10219.7579290854,10795.750687712267,11523.931847180025,11807.858512633977,10874.251523041901
1999-06-14,19162.580234826393,11475.206116469948,10219.7579290854,10788.90857463622,11514.52394170046,11795.029550616387,10865.698881696842
1999-06-15,19235.51359209534,11481.473826860249,10219.7579290854,10793.46690946553,11520.791652090758,11803.576428421342,10871.396800233479
1999-06-16,19191.44365959406,11477.68656703592,10219.7579290854,10790.712538684198,11517.00439226643,11798.411983206348,10867.953836756817
1999-06-17,19212.288744544152,11479.477941523819,10219.7579290854,10792.015356493579,11518.795766754329,11800.854766598937,10869.582359018541
1999-06-18,19425.266486213837,11497.780716198557,10219.7579290854,10805.326465347935,11537.098541429066,11825.813095700854,10886.221245086486
1999-06-21,19471.601049719626,11501.762592749836,10219.7579290854,10808.222375567046,11541.080417980345,11831.242927361687,10889.841132860376
1999-06-22,19495.5074862738,11503.81705214121,10219.7579290854,10809.716527851682,11543.13487737172,11834.044462895381,10891.70882321617
1999-06-23,19300.068980332304,11487.021555536863,10219.7579290854,10797.501621230338,11526.339380767373,11811.14151298036,10876.44018993949
1999-06-24,19431.83559827427,11498.34524926625,10219.7579290854,10805.737034851712,11537.66307449676,11826.582913520435,10886.734456966207
1999-06-25,19548.83561137312,11508.399937891932,10219.7579290854,10813.04953567039,11547.717763122442,11840.293852555456,10895.875082989554
1999-06-28,19903.95480550499,11538.91799363764,10219.7579290854,10835.244485303632,11578.23581886815,11881.909383117785,10923.618770031107
1999-06-29,19871.977477133256,11536.169941980696,10219.7579290854,10833.245902280398,11575.487767211205,11878.162039949222,10921.120541252065
1999-06-30,19923.840264237653,11540.626900247478,10219.7579290854,10836.487326474424,11579.944725477988,11884.239710313019,10925.172321494596
1999-07-01,19980.658751994557,11545.509739039087,10219.7579290854,10840.03848195923,11584.827564269597,11890.89812684703,10929.611265850604
1999-07-02,20249.977563376906,11568.654324392259,10219.7579290854,10856.870907670627,11607.972149622768,11922.4589250559,10950.65179798985
1999-07-05,20251.874766701072,11568.81736530293,10219.7579290854,10856.989482878387,11608.13519053344,11922.681253570452,10950.80001699955
1999-07-06,20314.433684055926,11574.193522263111,10219.7579290854,10860.899415213065,11613.511347493622,11930.012376697974,10955.687432417899
1999-07-07,20430.648414280393,11584.180725641778,10219.7579290854,10868.162835852094,11623.498550872286,11943.631290396153,10964.766708216684
1999-07-08,20478.651906254756,11588.306025733324,10219.7579290854,10871.163054100492,11627.623850963833,11949.256699611899,10968.516981027182
1999-07-09,20423.026945868,11583.525755700088,10219.7579290854,10867.68649407632,11622.843580930597,11942.738149566576,10964.171280996967
1999-07-12,20472.235105653177,11587.754581931626,10219.7579290854,10870.762004062894,11627.072407162135,11948.504730791401,10968.015668480184
1999-07-13,20665.653909787183,11604.376510411892,10219.7579290854,10882.85067932127,11643.694335642402,11971.170996900855,10983.126512553154
1999-07-14,20513.587943415103,11591.308341426791,10219.7579290854,10873.346556423014,11630.626166657301,11953.350766466627,10971.246358930335
1999-07-15,20552.98136283731,11594.693713408387,10219.7579290854,10875.808645136902,11634.011538638897,11957.967182805167,10974.323969822693
1999-07-16,20455.42930399878,11586.31033335195,10219.7579290854,10869.711641459493,11625.62815858246,11946.535300910025,10966.702715225934
1999-07-19,20668.563581646187,11604.626560337274,10219.7579290854,10883.032533812457,11643.944385567786,11971.511974071833,10983.353830667138
1999-07-20,20434.326591949317,11584.496819035201,10219.7579290854,10868.392721956403,11623.814644265709,11944.06232684173,10965.05406584707
1999-07-21,20360.42795026123,11578.14615451513,10219.7579290854,10863.774056850896,11617.46397974564,11935.402329768907,10959.280734465188
1999-07-22,20439.32096299648,11584.926022797066,10219.7579290854,10868.70487014685,11624.243848027576,11944.64760469882,10965.44425108513
1999-07-23,20712.883154850628,11608.435273659532,10219.7579290854,10885.802507137734,11647.753098890042,11976.705674056728,10986.816297323734
1999-07-26,20719.721104203527,11609.022909932046,10219.7579290854,10886.22987897229,11648.340735162556,11977.50699624652,10987.35051211693
1999-07-27,20645.40556106356,11602.636417943455,10219.7579290854,10881.585157526042,11641.954243173965,11968.798143534805,10981.54461030912
1999-07-28,20973.878513443975,11630.864562288647,10219.7579290854,10902.114717049819,11670.182387519157,12007.291067641885,11007.20655971384
1999-07-29,20748.792404874912,11611.521224833494,10219.7579290854,10888.046835264253,11650.839050064003,11980.913789293947,10989.621707481881
1999-07-30,20401.46232764928,11581.672546321915,10219.7579290854,10866.33870543765,11620.990371552425,11940.21104586907,10962.48654519863
1999-08-02,20490.767711283548,11589.347227727985,10219.7579290854,10871.920291914792,11628.665052958495,11950.67652051371,10969.463528295057
1999-08-03,20425.98940835545,11583.780342320102,10219.7579290854,10867.871647981785,11623.098167550612,11943.085313139323,10964.4027233788
1999-08-04,20276.553817087733,11570.938221195533,10219.7579290854,10858.531923527553,11610.256046426042,11925.573329787638,10952.72806781101
1999-08-05,20408.85176060159,11582.307575716255,10222.858662136505,10866.80054499717,11621.625400946765,11941.076995043168,10963.06384464803
1999-08-06,20466.1443478933,11587.231157436636,10224.201457151154,10870.381331702902,11626.548982667146,11947.790970116415,10967.539828030194
1999-08-09,20391.285853871806,11580.798005606664,10222.446961197526,10865.702675826558,11620.115830837174,11939.018490348271,10961.691508184766
1999-08-10,20199.830118538055,11564.34477835142,10217.959717400641,10853.736692368198,11603.66260358193,11916.582271363848,10946.734028861814
1999-08-11,20358.1520730078,11577.950571313664,10221.670388208526,10863.631814522558,11617.268396544174,11935.13562540327,10959.102931554764
1999-08-12,20481.50930549095,11588.551583480184,10224.561573344849,10871.341641552754,11627.869408710694,11949.59155108489,10968.74021534251
1999-08-13,20482.79225536991,11588.661836985408,10224.591642482637,10871.42182592019,11627.979662215917,11949.74189677383,10968.840445801805
1999-08-16,20803.014820897155,11616.180963710405,10232.096858862182,10891.435736265643,11655.498788940915,11987.267978671554,10993.85783373362
1999-08-17,20642.682795932837,11602.402430315035,10228.339077027082,10881.414984705372,11641.720255545544,11968.479069496048,10981.331894283283
1999-08-18,20408.3534110971,11582.264748805712,10222.846982069994,10866.76939815314,11621.582574036223,11941.018594710611,10963.02491109299
1999-08-19,20312.830388176666,11574.055739023488,10220.608161220296,10860.799209220611,11613.373564253998,11929.824490462122,10955.562174927332
1999-08-20,20322.813672411936,11574.913677512457,10220.84214444456,10861.423164485315,11614.231502742967,11930.994406583442,10956.342119008212
1999-08-23,20379.78924663139,11579.810015921941,10222.177509465328,10864.984137874031,11619.12784115245,11937.671231687285,10960.793335744107
1999-08-24,20357.897949607235,11577.928732583927,10221.664432191325,10863.615931810022,11617.246557814437,11935.105845317266,10959.083078164094
1999-08-25,20432.682915376303,11584.355565579706,10223.417204826537,10868.289992170588,11623.673390810216,11943.86970849333,10964.925653614802
1999-08-26,20245.541074035664,11568.273063589495,10219.031067920116,10856.593627086799,11607.590888820005,11921.939023961224,10950.305197260066
1999-08-27,20496.778611237067,11589.863789442741,10224.919447698274,10872.295973161887,11629.18161467325,11951.380922852013,10969.933129853925
1999-08-30,20500.85495656725,11590.214100369554,10225.01498704195,10872.550744745024,11629.531925600064,11951.858619570394,10970.251594332847
1999-08-31,20701.708013761818,11607.474909972212,10229.722480569948,10885.104060819684,11646.792735202722,11975.396087210382,10985.943239426171
1999-09-01,20776.2127558893,11613.877661248793,10229.722480569948,10889.760607202652,11653.195486479302,11984.127111678446,10991.763922404882
1999-09-02,20869.944800553407,11621.932758837114,10229.722480569948,10895.618859994158,11661.250584067624,11995.111335662521,10999.086738394264
1999-09-03,20982.975547336657,11631.646338638799,10229.722480569948,10902.68328166811,11670.96416386931,12008.357126301184,11007.917265486705
1999-09-06,21076.123393510283,11639.651231669346,10229.722480569948,10908.505022053963,11678.969056899856,12019.272889524655,11015.19444096902
1999-09-07,21202.57816381084,11660.39771742178,10229.722480569948,10916.408445197747,11699.715542652291,12040.01937527709,11026.061647791725
1999-09-08,21446.267729390824,11700.378036774746,10229.722480569948,10931.639043046496,11739.695862005257,12079.999694630056,11047.003719833754
1999-09-09,21498.363390356415,11708.924981151915,10229.722480569948,10934.081027154258,11748.242806382425,12088.546639007223,11051.480690697985
1999-09-10,21638.760192069694,11731.958831433,10229.722480569948,10940.662127234567,11771.27665666351,12111.580489288308,11063.54604084522
1999-09-13,21641.75061131976,11732.449447091214,10229.722480569948,10940.802303136914,11771.767272321722,12112.07110494652,11063.803029999523
1999-09-14,21909.71660846861,11776.412618498445,10229.722480569948,10953.363209253266,11815.730443728957,12156.034276353756,11086.8313578795
1999-09-15,21809.8734017047,11760.032092388741,10229.722480569948,10948.683058936209,11799.349917619253,12139.653750244051,11078.251082298228
1999-09-16,22142.906946938758,11814.670408403705,10229.722480569948,10964.294006369055,11853.988233634214,12194.292066259013,11106.871152591779
1999-09-17,22154.753393820392,11816.613966095223,10229.722480569948,10964.84930856663,11855.931791325733,12196.235623950532,11107.88920662067
1999-09-20,21920.027232955712,11778.104205328362,10229.722480569948,10953.8465197761,11817.422030558871,12157.72586318367,11087.717427171361
1999-09-21,21961.273201087264,11784.871121974944,10229.722480569948,10955.779924532266,11824.188947205454,12164.492779830252,11091.262002557667
1999-09-22,21860.37567351857,11768.317621358205,10229.722480569948,10951.050352927483,11807.635446588716,12147.939279213515,11082.591121282232
1999-09-23,22026.172144127653,11795.518604817507,10229.722480569948,10958.822062487285,11834.836430048017,12175.140262672816,11096.8392554752
1999-09-24,21929.98729177163,11779.738277477849,10229.722480569948,10954.313397533097,11819.056102708357,12159.359935333156,11088.573369725855
1999-09-27,21870.456438921385,11769.971496932105,10229.722480569948,10951.52288880574,11809.289322162615,12149.593154787413,11083.457437059036
